source_id,ra_gaia,dec_gaia,gal_l,gal_b,gal_l_astropy,gal_b_astropy,parallax,distance_pc,bp_rp,phot_g_mean_mag,absolute_g_mag,teff,logg,feh,rv,pm_total,tangential_velocity_kms,reduced_pm_g,galcen_x_kpc,galcen_y_kpc,galcen_z_kpc,galcen_vx_kms,galcen_vy_kms,galcen_vz_kms,galcen_vtot_kms,metallicity_group,high_vtan_candidate,metal_poor_candidate,chemo_kinematic_candidate,coord_match_sep_arcsec,m6_metal_poor_flag,m6_very_metal_poor_flag,m6_high_vtan_flag,m6_extreme_vtan_flag,m6_high_galcen_velocity_flag,candidate_score_m6,candidate_level_m6
3084926441506740992,120.4718353514867,1.8886037429264213,219.43357846545425,16.509233092668143,219.43357846545425,16.50923309266814,0.2440201456359417,4098.022306289084,1.0605354,14.721444,1.6585725398621136,5136.8,3.046,-0.883,83.7,10.865197918522105,211.0733302063489,9.901632338743886,-11.153652777435743,-2.495682889967007,1.1930941962608972,90.43261472871734,38.867028765032224,60.768882747800376,115.67869657854196,metal_poor,True,True,True,0.1224868093372465,False,False,True,False,False,1,weak
3084565217577674368,121.57006326975224,0.9383056605305586,220.84794011175305,17.033230158813257,220.84794011175305,17.03323015881325,0.0991838396102343,10082.287638084284,1.2135992,13.518031,-1.4997642961381883,4682.01,1.517,-1.679,90.96,6.358695915933732,303.912485613191,7.534871404056474,-15.406576986233537,-6.305094375326943,2.9928126233160537,124.59793411862628,-48.417071824024745,-33.621347370735414,137.83777794808637,metal_poor,True,True,True,0.1418900964463704,True,True,True,True,False,4,strong
3089545558572418048,123.22780573377474,0.4471591568310297,222.12735317722556,18.25900178161306,222.12735317722556,18.259001781613065,0.1717114709662202,5823.722750571067,1.1009932,13.352831,-0.4731725700591056,4891.7,1.919,-2.108,101.42,8.07789854615576,223.00802331737148,7.889322858714673,-12.219018362629829,-3.709750407108904,1.8559351146623997,70.23030999601016,9.096695064601816,-20.469369908621136,73.71595083623355,metal_poor,True,True,True,0.1480196249156701,True,True,True,True,False,4,strong
3084095863550902528,120.43054976939275,0.2408081686870832,220.9279242716091,15.699456914376812,220.9279242716091,15.699456914376803,0.3370215168882273,2967.169601612257,0.7284956,15.136126,2.7744137093995,6069.42,4.005,-1.723,9.04,25.438047655321565,357.80594331790144,12.163544447519726,-10.278079547123918,-1.8713034898782883,0.8292088258720303,239.5765866990078,-31.371325927817995,4.396308668652554,241.6618060735429,metal_poor,True,True,True,0.1644631390424494,True,True,True,True,True,5,strong
3084867926872687616,121.26099832763292,1.7017067199863374,219.9911230813977,17.119361162501725,219.9911230813977,17.11936116250172,0.5114492659025884,1955.2281461099249,0.7957039,16.648788,5.192801250098601,5777.6,4.226,-1.026,31.26,21.298943608468825,197.4135264999453,13.290578770659025,-9.552112648580488,-1.200890026104538,0.6000079775979217,111.07613455025133,71.9248416986211,-4.372434342898116,132.40169448341737,metal_poor,True,True,True,0.1846698543161744,True,False,True,False,False,2,moderate
3089857819875340672,122.96694116081986,1.266978850948126,221.2368874019876,18.419346569307912,221.2368874019876,18.419346569307912,0.8618382292701355,1160.3105618172328,0.7660074,13.986688,3.6638164329105134,5889.53,3.965,-1.107,188.65,32.503937152006834,178.78522177121664,11.546367508162277,-8.948874780255109,-0.7256624621468836,0.3895392604547389,-19.369861903768513,-11.888734191900788,22.31244823818536,31.84931549089297,metal_poor,True,True,True,0.196917168490576,True,False,True,False,False,2,moderate
3083736976083264768,122.7700142467626,0.4222352047121412,221.92066112353632,17.84479998458127,221.92066112353632,17.844799984581275,0.3011726474828033,3320.3546482656566,0.7034807,16.196064,3.5901416287102172,6030.38,4.224,-0.583,-1.81,15.376272890298877,242.02317493801328,12.130319385517527,-10.471082536955793,-2.111607501015459,1.044301272798706,122.03623128528004,67.6605759954323,-114.71632307978324,180.63950307530533,metal_poor,True,True,True,0.2333477774464248,False,False,True,True,False,2,moderate
3077457042404665088,124.06184711194852,0.009937855877982,222.95379549704776,18.781193132318194,222.9537954970477,18.78119313231819,0.5747107433112048,1740.0057535700214,1.252923,12.889458,1.686704280937569,4736.57,2.649,-0.599,270.86,13.458997028528035,111.01579774936911,8.534521188850139,-9.326244432885217,-1.1225239838279883,0.5840860072338266,-236.40001769331812,92.18849158767492,5.765148906489583,253.80489216822815,metal_poor,True,True,True,0.2376163177432333,False,False,False,False,True,1,weak
3083483057615799424,123.48451699623334,0.1514810006879749,222.53020043882077,18.34290686187384,222.5302004388207,18.342906861873814,0.6822545804824325,1465.7285251099156,0.8043566,15.264727,4.434458939261894,5807.09,4.324,-0.768,68.65,18.057782829569973,125.46984691485817,11.548048767354008,-9.146035445382056,-0.9404584895390714,0.4846909317899608,7.918626970401043,115.17982065529029,-50.711630221583846,126.09823622482534,metal_poor,True,True,True,0.2379542805076777,False,False,False,False,False,0,weak
3089618091979956992,124.39723568345964,0.8122476172455726,222.3793356959084,19.46059597400503,222.3793356959084,19.46059597400503,1.2267965576806048,815.1310775525903,0.9568348,12.957695,3.401557750860418,5324.32,3.869,-0.569,42.07,46.180728449875225,178.44715688530255,11.27999890307388,-8.68901347094316,-0.518039227201683,0.293819325684244,33.73921079358819,99.360335328205,-100.81542669035046,145.51481313002108,metal_poor,True,True,True,0.2629727717796024,False,False,True,False,False,1,weak
3083697290586071680,121.61415454666972,0.4918727474028133,221.28094900656623,16.860950260991906,221.28094900656623,16.860950260991892,2.92552542771313,341.81893977988614,0.87890816,13.136788,5.467807754270964,5460.91,4.468,-0.684,47.91,75.55920792521447,122.43481290580814,12.528225351404224,-8.36754779372955,-0.2158210064582377,0.1205731490380548,-78.96682512595947,231.27784480175904,-85.17706941700855,258.8055913636533,metal_poor,True,True,True,0.3480931855061612,False,False,False,False,True,1,weak
3089944573918027648,123.9549662915235,1.686693010449564,221.3404049151253,19.488044760285817,221.3404049151253,19.48804476028582,0.6028220374995823,1658.8643708976765,0.98452854,12.667116,1.5680617678260056,5249.83,3.048,-1.472,385.54,54.25955433380664,426.6861088882448,11.33949727675977,-9.2946751739482,-1.0329583038212131,0.5772158638306483,-153.72547247416122,-277.15773296536673,-164.44795147857033,357.05890070883805,metal_poor,True,True,True,0.3522049796780519,True,False,True,True,True,4,strong
3089726600033614976,124.626788822155,1.4771229258987624,221.87506201177243,19.97962896319285,221.87506201177243,19.97962896319285,1.594646411365487,627.0982663446409,0.73424435,12.664983,3.6783047950118934,5843.91,3.807,-0.796,214.26,47.47359249823654,141.12667198580328,11.0472432836863,-8.560259487296864,-0.3933999524906654,0.2361926391930597,-70.29547846060434,3.1865457093376373,19.540892116314165,73.03050616190755,metal_poor,True,True,True,0.3646114048140719,False,False,False,False,False,0,weak
