source_id,combined_chemo_kinematic_pc1,combined_chemo_kinematic_pc2,feh,bp_rp,absolute_g_mag,tangential_velocity_kms,rv,galcen_vtot_kms,metallicity_group,high_vtan_candidate,metal_poor_candidate,chemo_kinematic_candidate
3084479971065983104,1.100468177558495,0.10884529666864536,0.011,0.6987295,4.093528026987812,25.355862200134197,17.2,237.78347032533628,solar_like,False,False,False
3083799270288484352,-0.6162622468239952,-1.3201071605982315,-0.614,1.1139879,0.6150411400856122,34.21101211249315,42.06,233.53368280601177,metal_poor,False,True,False
3083557343369809664,0.8941026154036636,-0.48388496968031286,-0.111,0.6753845,2.9454396903875875,37.308427489585824,28.24,252.61311840190507,solar_like,False,False,False
3090640019320306304,1.7087115332897924,-0.44820343600755935,0.008,0.7233,3.9902129955840806,18.54055422363034,9.56,243.431382640756,solar_like,False,False,False
3089770133823197824,-0.39368101837291514,-1.7559225833327972,0.338,1.3943405,0.8853845483877443,43.442351428184836,54.72,239.36148556257987,metal_rich,False,False,False
3084909330357018496,0.21156584332485373,-0.692974119408403,-0.485,1.1264095,0.5873152321392929,27.684090185730827,16.11,239.74905840884244,solar_like,False,False,False
3083526969361171840,1.0179948148058644,0.24727297633538697,-0.004,0.55044556,2.42975398627131,19.785303948817,9.73,229.56484284493988,solar_like,False,False,False
3083776554204782464,0.4067509700150376,-0.2533320691171845,-0.076,0.85641,3.8744669760529664,16.68512087659425,26.07,216.68607209885292,solar_like,False,False,False
3083831018686705408,-2.6744053412938746,-1.1962334841322442,-0.516,1.4391432,-0.8977919309319233,49.72521357604345,76.15,219.45758767213303,metal_poor,False,True,False
3089925847861286016,1.1055232874711467,-1.3133728629546222,0.147,1.3237982,1.2113843224608765,29.18167139176523,17.97,258.4598388111212,solar_like,False,False,False
3089696054226259200,1.093305314728619,-0.391642109074156,-0.204,0.7009039,2.8060741801551146,14.759214376863,17.64,243.2857252087876,solar_like,False,False,False
3084847276669858304,1.6694663069189848,0.48672937974514974,-0.222,0.6597166,3.2548042005956557,11.9830711819473,-7.62,242.33043892754824,solar_like,False,False,False
3089798549326872832,-1.058807929694907,-0.6074691071818451,-0.238,0.7100029,2.511655558354001,28.606150966563657,58.52,204.87225320970649,solar_like,False,False,False
3090122626085573760,1.370762129486614,-0.2528008395293898,0.215,1.1485262,6.0617914464046425,14.685818801601608,14.44,231.7326652250151,metal_rich,False,False,False
3083690418638425728,1.7239835007797322,0.20978830380746713,-0.123,0.65321636,2.9241512943410903,17.168306602483003,-0.85,252.27417005346777,solar_like,False,False,False
3090645065905001600,-1.3147308196575018,-0.7589267871746606,-0.576,0.6018572,3.439916015698911,26.96777327393668,71.77,210.60162316569588,metal_poor,False,True,False
3089779685830347008,1.4558758327738888,0.6835145394292848,-0.269,0.61389637,2.9990441498588183,21.538508363486272,-8.23,238.81725775464596,solar_like,False,False,False
3083733814987079680,0.5689042451005093,2.726742789827659,-0.417,0.69891834,3.8936562819796623,59.851644903898574,-24.04,224.57181717601705,solar_like,False,False,False
3077498244026620288,0.3606984103907842,0.27416202056159117,-0.202,0.56501675,2.522914632681154,33.70243447532011,23.24,232.90228257588424,solar_like,False,False,False
3083813667019226752,1.2164788675898008,0.4994013882476401,-0.089,1.2398462,0.6082575187133727,21.22248352424979,-19.89,244.84528318209203,solar_like,False,False,False
3089966327928883584,-1.3453674978481607,-0.7505990858749078,-0.061,0.774889,3.862101948131862,55.67073287075435,78.6,219.22419700007137,solar_like,False,False,False
3089884998428266240,-0.5045178252506766,-1.5580864377416495,-0.368,1.1272888,1.1864833034754838,59.93715356846737,59.13,263.19200961727205,solar_like,False,False,False
3089782778206834560,-2.0675369703310285,-2.0180319448878796,0.397,1.1021652,3.546460357035137,60.533953381870106,111.07,214.09650076519023,metal_rich,False,False,False
3084092461936624128,0.40384680114815397,-0.6048905386462491,-0.372,0.7165041,2.8571831830803625,33.47978207935289,27.37,231.48797736631792,solar_like,False,False,False
3089564525147967232,-1.4485607769364195,-1.6996513753715272,-0.091,1.2455015,0.7762450710563336,30.889946497843077,70.45,217.04252429842393,solar_like,False,False,False
3084847993925660928,-0.034883073683787104,-0.5413098849182426,-0.012,1.24687,0.7394597380852659,22.284247225113553,23.19,227.26601921093385,solar_like,False,False,False
3089875549500059776,0.5402237186992418,0.182984781470941,-0.321,0.7552128,4.16293354380656,19.818809240508244,21.21,229.1788291808362,solar_like,False,False,False
3077610566011025408,-1.9411210251347248,-1.9436758798484612,-0.543,1.1750326,-0.1937580093862614,100.31645268932128,93.57,280.9974404096181,metal_poor,True,True,True
3083832564875579904,0.22850175926439314,0.20456241175222514,-0.379,1.1267128,0.3132149346571182,50.80699015361784,11.72,261.9336656973557,solar_like,False,False,False
3089976464051476224,1.525086765612596,-0.2688400907121431,-0.155,0.964139,3.097713484765862,21.2388013959018,5.29,257.2632464170559,solar_like,False,False,False
3089581911175677824,1.7846790698422397,0.3755876642177165,0.008,0.82573986,4.778390492784739,20.756329105383095,-0.64,248.19000572030777,solar_like,False,False,False
3083524495460059776,-1.125731428649837,-1.2169231738368143,-0.034,1.1459713,2.053596409906511,30.209713307048055,62.6,212.32328356260396,solar_like,False,False,False
3089854933657051520,-2.121926649107429,-1.0210604827536967,-0.295,1.4848804,-0.3205845075358873,30.027882151898165,53.09,189.91472435915335,solar_like,False,False,False
3083677563798464640,-2.3693539897027485,1.0214340377695907,0.064,1.3652554,1.2051672442877006,74.19294871651843,35.03,172.82261748595064,solar_like,False,False,False
3077502710792535936,1.483569485998936,0.08427257316973387,-0.195,0.57472706,2.8442925018809877,17.733007315632765,5.94,249.17753287700725,solar_like,False,False,False
3090740246676221568,-0.45186869303805194,-1.2681337568787445,-0.142,1.1133566,5.232087030529865,49.71547378305067,69.24,242.2697303420832,solar_like,False,False,False
3084837587223741696,1.6334469210731097,-1.2533103182454488,0.182,0.97617435,5.3887860651401365,33.581477008741466,28.15,253.32324084981815,solar_like,False,False,False
3084684274071078272,1.7035484517056743,0.38006660550050475,-0.192,0.7153826,3.497323012852364,13.16011716748046,-3.48,248.81951872755783,solar_like,False,False,False
3084932248302697856,-1.10233221246695,0.41505195281122415,-0.369,1.0918579,0.0070946958822659,46.27043104814561,28.23,222.0967329984451,solar_like,False,False,False
3084771410368233088,0.4658514627510294,-0.17926881911874423,-0.14,1.1643438,6.300510726726198,15.543392835042209,26.84,217.78796063062265,solar_like,False,False,False
3084645889945851264,-1.3078471690384172,-0.8932497517837417,0.023,1.1330891,3.158756801625241,32.94256235761434,64.29,200.2036085587307,solar_like,False,False,False
3084424514446722176,-0.4759309866358766,-0.06418652212917855,-0.396,1.2028694,0.4001305844419907,22.392940492474896,17.19,218.09256049377348,solar_like,False,False,False
3090603357479384576,-0.04619389757543749,-0.856516343416941,-0.003,1.1441307,0.5117248331522433,15.14580745354749,28.22,223.06072711859713,solar_like,False,False,False
3077599639614249856,-0.5234111431545246,-0.1208461549033408,-0.373,0.58013916,2.910184262200609,30.624735565076268,45.0,217.40171850386193,solar_like,False,False,False
3084902046092533248,-1.148528216862355,-0.1904380874069093,-0.461,0.6658945,3.2511932610864527,53.909401511560866,65.15,230.56720312804353,solar_like,False,False,False
3084098096934182016,1.6137062142914222,0.28910760959662174,-0.045,0.6740904,3.8086893811766345,12.333659444286768,0.8,238.90666775916972,solar_like,False,False,False
3083533532071483392,0.6663930004089136,-0.37341372850531046,0.296,0.9612608,5.024279175466432,21.274624875974443,28.99,216.056825094682,metal_rich,False,False,False
3084736088556342144,-2.076265390632354,-1.7531707988466363,0.208,1.339324,0.8221480545136046,42.129298362730594,85.36,204.84645615402857,metal_rich,False,False,False
3084407403298844288,1.0505882553396992,-0.2098850571677338,-0.087,0.83263683,3.996488722169479,11.263342091733447,17.06,233.1293279962951,solar_like,False,False,False
3084860264651054720,-0.11455155516364779,-1.5995193817085238,-0.345,1.1396809,0.2597141545589672,29.14609870583231,41.35,246.07995415760763,solar_like,False,False,False
3084543639662252800,-0.9388763455812692,-0.8767558289489754,-0.011,0.7305145,2.745924570224883,32.38418450167979,65.07,208.55593145104936,solar_like,False,False,False
3084931556809604352,1.1671160149510262,-0.42135299625044353,-0.119,0.55337715,2.29332269179681,4.194188065910908,15.66,233.11987619321948,solar_like,False,False,False
3084865487331276160,0.6448449637564595,-0.6858020472868159,-0.286,0.62083626,3.695682338810936,11.159643737231631,34.94,232.9728720723589,solar_like,False,False,False
3083553117121981312,-10.43418100335917,5.454314908999844,-1.116,1.5499325,-2.4386732195933583,237.53839609846912,91.38,89.48891174908542,metal_poor,True,True,True
3090658779737182208,-0.3214242443248854,-0.8114472734080578,0.271,0.81483746,3.5195546035570473,24.929299286352187,49.31,197.9122587964187,metal_rich,False,False,False
3083810883880197376,0.27472644740940255,-0.2635716075107859,0.04,0.64330673,1.2852700595064732,34.299714768749716,30.01,233.20972932168976,solar_like,False,False,False
3089793601524583936,1.1269826438794093,-1.2631408020310064,0.29,1.0620861,5.698293270410495,6.206879431832178,36.32,227.8740495734129,metal_rich,False,False,False
3084442381512396416,-0.7842389806160989,-1.657288098613705,-0.181,0.63672256,2.2816998024409187,47.209409062362795,80.13,239.7183007279974,solar_like,False,False,False
3090002130775986304,2.1982835372789653,-0.5721531709996078,0.368,1.1987066,5.946802998238351,15.82831964352807,2.65,244.854050686874,metal_rich,False,False,False
3089646335684954112,-0.3492545959784745,-1.204514450149904,-0.196,1.2029171,0.52089359764474,7.887746240158316,35.34,218.13677714538812,solar_like,False,False,False
3089792261494809600,1.1714581952428607,-0.7963959584963607,0.378,1.0021572,5.295406602492898,11.322209070971276,25.95,220.92687269579972,metal_rich,False,False,False
3084744575411761024,-0.3652513635246234,0.2583415766210817,-0.397,1.1936522,1.0851316681150642,26.158561326078797,14.64,222.11573418506,solar_like,False,False,False
3083549268831335296,-0.3394043913790633,-1.6572181125354344,-0.167,0.75356007,3.1733856179827544,19.197711626082743,66.12,224.02803230757425,solar_like,False,False,False
3084470659576966400,-1.9264024691116641,1.1130107583230138,-0.574,0.74881744,3.292637012296538,87.83379412767988,61.44,233.3064794745953,metal_poor,False,True,False
3090656477634742912,0.7459135215494553,-0.8510192145291341,0.421,1.0143156,5.4109034074229765,26.489617879987005,40.0,226.59503156514987,metal_rich,False,False,False
3089595655071008384,-0.7490120413465703,-0.8741181197704433,-0.2,1.1122599,0.5895198826873447,39.49475300083828,46.52,233.61386848888412,solar_like,False,False,False
3089877748523294464,1.3397309515442963,0.20612903098464197,0.218,1.0930433,2.4752200762971253,41.87878840602544,1.38,257.25634488157647,metal_rich,False,False,False
3084799512335118848,-0.01880354725047901,-0.761080890712608,-0.033,1.2487288,1.1691675877163448,14.121885589386448,25.65,221.4619002687849,solar_like,False,False,False
3089664752504723968,0.08206796204343406,-0.16519502687718524,-0.507,1.0307035,1.8194524562221588,22.84103914064837,21.16,238.92834716109505,metal_poor,False,True,False
3084852327551508224,0.39348917016484625,-0.9996012619382104,0.109,0.88134956,3.8389585377912017,15.638539463931547,42.66,223.79012909447576,solar_like,False,False,False
3089951308426744576,1.2793218260971124,0.6940628770440188,-0.279,0.70107174,3.617448528858734,27.383161850412097,0.7,248.55008262926376,solar_like,False,False,False
3084568962789168256,0.6411569372875368,0.0744602844024354,-0.304,0.595211,2.6429208842660117,39.54934012223481,24.25,250.67677110475103,solar_like,False,False,False
3089899223359820288,-0.2833455164626892,0.5066207608850579,-0.582,0.669014,3.8850180875625817,39.813745579457624,33.48,230.9962014593479,metal_poor,False,True,False
3090620777866724736,-0.29665171128443313,-1.2981522036999422,-0.121,1.6671944,6.651634804841203,22.08312346122103,55.43,225.50992859240424,solar_like,False,False,False
3077583795479399040,-0.2985805189173022,-1.3495856451554464,-0.062,0.727726,3.866713814569248,8.049225000663323,60.62,207.02521414344335,solar_like,False,False,False
3084645134030248704,1.4675908340354393,0.17180142718175964,-0.123,0.6797466,3.265549447176584,14.57027851939588,4.3,243.7534620888538,solar_like,False,False,False
3083671108465485056,0.3144851352080176,0.08199042824425655,-0.282,0.62412834,3.766280415267357,33.273365078089604,31.95,235.11180244250713,solar_like,False,False,False
3084881155371741952,-1.2217104741723799,0.25292421748245064,-0.64,1.1270418,0.4732051318807215,61.997947256765904,39.36,246.2324282806476,metal_poor,False,True,False
3084660462773405568,-1.951969659903967,-1.2223463470706208,-0.414,1.1971903,0.7242402610909693,29.368029705410283,70.0,208.6058422423627,solar_like,False,False,False
3084509726599313024,0.25945870303695,-0.3400276431385491,-0.246,1.1735525,1.237384834217302,44.780343079826864,22.84,257.0091954953965,solar_like,False,False,False
3084710490551167872,-1.2695267552046618,-0.6940717684603513,-0.39,1.2144899,0.4978739935135507,32.426316973469504,49.1,221.93193527042965,solar_like,False,False,False
3089722339426079872,0.41147608803652463,0.006240565368780889,-0.2,0.642869,3.6535570611036423,29.454584036213447,29.09,231.8564501373707,solar_like,False,False,False
3083718009507533952,0.23094314549890455,-0.3111866848279415,-0.074,0.6156397,2.6830979645854,17.059893327204037,31.3,214.8661860131994,solar_like,False,False,False
